cliente_id,restaurante_id,nome,categoria,rating
24,7,Leve do Chef #7,saudavel,1.95
24,86,Temaki Zen #86,japonesa,3.0
24,100,Verde do Chef #100,saudavel,3.26
24,116,Sabor da Vila #116,brasileira,2.65
24,23,Hambúrguer Gourmet #23,burguer,4.43
24,50,Doçura Zen #50,doces,2.25
24,104,Feijão Express #104,brasileira,3.17
24,102,Burger Zen #102,burguer,3.75
24,80,Brasil Gourmet #80,brasileira,3.17
24,35,Açúcar Gourmet #35,doces,4.18
25,27,Confeitaria da Vila #27,doces,1.92
25,65,México do Chef #65,mexicana,4.65
25,69,Feijão Express #69,brasileira,3.77
25,54,Feijão do Chef #54,brasileira,4.42
25,100,Verde do Chef #100,saudavel,3.03
25,64,La Massa da Vila #64,pizza,3.34
25,78,Feijão Zen #78,brasileira,3.02
25,93,Hambúrguer do Chef #93,burguer,3.79
25,4,Tacos 360 #4,mexicana,4.21
25,73,Rodízio Gourmet #73,pizza,1.9
25,108,Feijão do Chef #108,brasileira,2.76
25,2,Feijão 360 #2,brasileira,3.97
25,52,Confeitaria Gourmet #52,doces,2.9
25,112,México Express #112,mexicana,3.87
25,46,Brasil Express #46,brasileira,3.13
25,57,Itália Express #57,italiana,2.38
25,119,Cantina do Chef #119,italiana,2.18
25,28,Hambúrguer Zen #28,burguer,3.61
25,8,Leve no Prato #8,saudavel,3.68
25,105,Burger Zen #105,burguer,4.28
25,106,Burger Express #106,burguer,3.66
25,60,Leve do Chef #60,saudavel,1.0
25,64,La Massa da Vila #64,pizza,3.64
25,104,Feijão Express #104,brasileira,2.42
25,95,Açúcar do Chef #95,doces,1.85
25,35,Açúcar Gourmet #35,doces,2.03
25,2,Feijão 360 #2,brasileira,2.06
25,61,Temaki Gourmet #61,japonesa,3.51
26,102,Burger Zen #102,burguer,3.18
26,101,Tacos Express #101,mexicana,3.47
26,103,Smash Gourmet #103,burguer,3.66
26,29,Cantina no Prato #29,italiana,2.75
26,61,Temaki Gourmet #61,japonesa,2.22
26,61,Temaki Gourmet #61,japonesa,3.69
26,108,Feijão do Chef #108,brasileira,2.97
26,39,Rodízio do Chef #39,pizza,3.37
26,112,México Express #112,mexicana,3.6
26,56,Brasil da Vila #56,brasileira,3.35
26,85,Nacho 360 #85,mexicana,3.35
26,35,Açúcar Gourmet #35,doces,3.81
26,52,Confeitaria Gourmet #52,doces,2.76
26,91,Itália no Prato #91,italiana,3.7
26,64,La Massa da Vila #64,pizza,2.81
26,112,México Express #112,mexicana,4.51
26,94,Confeitaria da Vila #94,doces,4.64
26,73,Rodízio Gourmet #73,pizza,3.35
26,108,Feijão do Chef #108,brasileira,4.76
26,84,Cantina Zen #84,italiana,4.25
26,82,Brasil da Vila #82,brasileira,3.32
26,34,Burger Gourmet #34,burguer,3.33
26,50,Doçura Zen #50,doces,2.63
26,87,Doçura Gourmet #87,doces,2.59
26,108,Feijão do Chef #108,brasileira,3.83
26,41,Sushi Gourmet #41,japonesa,2.55
26,29,Cantina no Prato #29,italiana,4.1
26,76,Hambúrguer da Vila #76,burguer,3.17
26,9,Tacos da Vila #9,mexicana,3.92
26,91,Itália no Prato #91,italiana,3.02
26,89,Sabor da Vila #89,brasileira,3.63
26,46,Brasil Express #46,brasileira,3.72
26,108,Feijão do Chef #108,brasileira,4.02
26,63,Leve do Chef #63,saudavel,3.97
26,82,Brasil da Vila #82,brasileira,2.66
26,29,Cantina no Prato #29,italiana,3.02
26,53,Temaki Express #53,japonesa,4.97
26,106,Burger Express #106,burguer,3.35
26,29,Cantina no Prato #29,italiana,2.31
26,49,Açúcar Zen #49,doces,2.03
26,41,Sushi Gourmet #41,japonesa,3.64
26,22,Natural Express #22,saudavel,2.67
26,38,La Massa no Prato #38,pizza,2.81
26,32,La Massa do Chef #32,pizza,4.64
26,111,Cantina no Prato #111,italiana,3.14
26,95,Açúcar do Chef #95,doces,3.74
26,41,Sushi Gourmet #41,japonesa,3.87
26,98,Sabor 360 #98,brasileira,3.25
26,3,Verde Express #3,saudavel,2.15
26,65,México do Chef #65,mexicana,4.11
26,34,Burger Gourmet #34,burguer,1.65
26,15,Cantina 360 #15,italiana,3.69
26,108,Feijão do Chef #108,brasileira,3.77
26,28,Hambúrguer Zen #28,burguer,3.47
26,103,Smash Gourmet #103,burguer,3.29
26,52,Confeitaria Gourmet #52,doces,2.39
26,2,Feijão 360 #2,brasileira,3.95
26,94,Confeitaria da Vila #94,doces,3.8
26,76,Hambúrguer da Vila #76,burguer,2.72
26,45,Feijão 360 #45,brasileira,3.81
26,37,Sabor Zen #37,brasileira,3.66
26,10,Smash Gourmet #10,burguer,3.51
26,114,Açúcar no Prato #114,doces,2.52
26,63,Leve do Chef #63,saudavel,4.23
26,11,Sushi da Vila #11,japonesa,3.59
26,106,Burger Express #106,burguer,3.79
26,37,Sabor Zen #37,brasileira,3.18
26,28,Hambúrguer Zen #28,burguer,3.73
26,37,Sabor Zen #37,brasileira,3.16
26,73,Rodízio Gourmet #73,pizza,2.65
26,10,Smash Gourmet #10,burguer,4.44
26,61,Temaki Gourmet #61,japonesa,1.78
26,108,Feijão do Chef #108,brasileira,5.0
26,24,Pasta 360 #24,italiana,4.13
26,43,Burger Zen #43,burguer,2.83
26,50,Doçura Zen #50,doces,3.42
26,75,Verde Gourmet #75,saudavel,3.76
26,111,Cantina no Prato #111,italiana,3.17
26,50,Doçura Zen #50,doces,4.62
27,74,Burger Gourmet #74,burguer,4.29
27,32,La Massa do Chef #32,pizza,4.18
27,50,Doçura Zen #50,doces,3.18
27,98,Sabor 360 #98,brasileira,3.57
27,82,Brasil da Vila #82,brasileira,4.47
27,24,Pasta 360 #24,italiana,2.85
27,7,Leve do Chef #7,saudavel,3.65
27,87,Doçura Gourmet #87,doces,2.38
27,34,Burger Gourmet #34,burguer,4.0
27,63,Leve do Chef #63,saudavel,3.25
27,96,Doçura do Chef #96,doces,3.25
27,72,Smash do Chef #72,burguer,3.03
27,11,Sushi da Vila #11,japonesa,3.55
27,24,Pasta 360 #24,italiana,3.36
27,29,Cantina no Prato #29,italiana,4.87
27,35,Açúcar Gourmet #35,doces,4.47
27,73,Rodízio Gourmet #73,pizza,2.38
27,64,La Massa da Vila #64,pizza,3.82
27,28,Hambúrguer Zen #28,burguer,3.61
27,9,Tacos da Vila #9,mexicana,2.6
27,24,Pasta 360 #24,italiana,4.33
27,119,Cantina do Chef #119,italiana,4.04
28,117,Pizza da Vila #117,pizza,3.28
28,39,Rodízio do Chef #39,pizza,2.55
28,88,Pizza no Prato #88,pizza,3.41
28,2,Feijão 360 #2,brasileira,3.34
28,24,Pasta 360 #24,italiana,4.46
28,88,Pizza no Prato #88,pizza,2.89
28,8,Leve no Prato #8,saudavel,3.53
28,59,Sushi Gourmet #59,japonesa,5.0
28,83,Natural 360 #83,saudavel,2.66
28,99,Confeitaria Express #99,doces,2.59
28,56,Brasil da Vila #56,brasileira,3.17
28,81,Tacos Express #81,mexicana,1.15
28,69,Feijão Express #69,brasileira,2.48
28,7,Leve do Chef #7,saudavel,3.54
28,95,Açúcar do Chef #95,doces,3.11
28,24,Pasta 360 #24,italiana,4.74
28,4,Tacos 360 #4,mexicana,3.04
28,56,Brasil da Vila #56,brasileira,3.01
28,106,Burger Express #106,burguer,2.98
28,21,Confeitaria no Prato #21,doces,2.82
28,2,Feijão 360 #2,brasileira,2.89
28,14,Japão do Chef #14,japonesa,3.17
28,46,Brasil Express #46,brasileira,2.94
28,74,Burger Gourmet #74,burguer,2.61
28,25,Feijão do Chef #25,brasileira,2.83
28,101,Tacos Express #101,mexicana,3.74
28,97,Burger Express #97,burguer,3.28
28,88,Pizza no Prato #88,pizza,4.11
28,62,Nacho Gourmet #62,mexicana,2.25
28,47,Pasta do Chef #47,italiana,3.37
28,48,Tacos da Vila #48,mexicana,4.49
28,63,Leve do Chef #63,saudavel,4.53
28,10,Smash Gourmet #10,burguer,2.57
28,87,Doçura Gourmet #87,doces,2.48
28,46,Brasil Express #46,brasileira,4.81
28,31,Leve do Chef #31,saudavel,3.6
28,37,Sabor Zen #37,brasileira,3.39
28,24,Pasta 360 #24,italiana,3.79
28,109,Açúcar Zen #109,doces,3.44
28,24,Pasta 360 #24,italiana,4.17
28,108,Feijão do Chef #108,brasileira,3.36
28,74,Burger Gourmet #74,burguer,3.34
28,106,Burger Express #106,burguer,3.07
28,60,Leve do Chef #60,saudavel,3.44
28,112,México Express #112,mexicana,2.73
28,29,Cantina no Prato #29,italiana,2.99
28,72,Smash do Chef #72,burguer,4.52
28,16,Leve do Chef #16,saudavel,3.3
28,55,México no Prato #55,mexicana,4.16
28,73,Rodízio Gourmet #73,pizza,1.99
28,77,Feijão do Chef #77,brasileira,2.35
28,47,Pasta do Chef #47,italiana,3.71
28,10,Smash Gourmet #10,burguer,3.41
28,83,Natural 360 #83,saudavel,2.66
28,62,Nacho Gourmet #62,mexicana,3.69
28,19,Itália Express #19,italiana,2.99
28,112,México Express #112,mexicana,4.09
28,116,Sabor da Vila #116,brasileira,3.66
28,105,Burger Zen #105,burguer,2.88
28,104,Feijão Express #104,brasileira,3.2
28,13,Japão no Prato #13,japonesa,4.44
28,119,Cantina do Chef #119,italiana,3.58
29,24,Pasta 360 #24,italiana,4.35
29,14,Japão do Chef #14,japonesa,3.17
29,96,Doçura do Chef #96,doces,3.29
29,40,Temaki no Prato #40,japonesa,3.54
29,115,Nacho no Prato #115,mexicana,3.06
29,91,Itália no Prato #91,italiana,2.92
29,43,Burger Zen #43,burguer,2.82
29,38,La Massa no Prato #38,pizza,3.08
29,65,México do Chef #65,mexicana,3.72
29,10,Smash Gourmet #10,burguer,2.81
29,16,Leve do Chef #16,saudavel,4.02
29,24,Pasta 360 #24,italiana,3.68
29,100,Verde do Chef #100,saudavel,3.5
29,64,La Massa da Vila #64,pizza,4.23
29,2,Feijão 360 #2,brasileira,3.17
29,86,Temaki Zen #86,japonesa,3.56
29,54,Feijão do Chef #54,brasileira,4.14
29,64,La Massa da Vila #64,pizza,3.38
29,29,Cantina no Prato #29,italiana,3.91
29,71,Burger do Chef #71,burguer,3.4
29,118,Confeitaria no Prato #118,doces,3.92
29,10,Smash Gourmet #10,burguer,3.93
29,37,Sabor Zen #37,brasileira,3.81
29,33,Sabor da Vila #33,brasileira,2.42
29,34,Burger Gourmet #34,burguer,5.0
29,48,Tacos da Vila #48,mexicana,2.35
29,102,Burger Zen #102,burguer,4.05
29,111,Cantina no Prato #111,italiana,3.73
29,28,Hambúrguer Zen #28,burguer,2.28
29,69,Feijão Express #69,brasileira,3.33
29,81,Tacos Express #81,mexicana,3.19
29,65,México do Chef #65,mexicana,4.08
29,54,Feijão do Chef #54,brasileira,3.49
29,25,Feijão do Chef #25,brasileira,3.04
29,62,Nacho Gourmet #62,mexicana,1.3
29,51,México do Chef #51,mexicana,4.2
29,101,Tacos Express #101,mexicana,2.71
29,98,Sabor 360 #98,brasileira,3.7
29,18,Cantina do Chef #18,italiana,3.06
29,12,Nacho Zen #12,mexicana,3.0
29,110,México da Vila #110,mexicana,3.59
29,68,Rodízio Express #68,pizza,4.47
29,105,Burger Zen #105,burguer,3.61
29,8,Leve no Prato #8,saudavel,4.02
29,65,México do Chef #65,mexicana,3.39
29,69,Feijão Express #69,brasileira,4.13
29,106,Burger Express #106,burguer,2.95
29,13,Japão no Prato #13,japonesa,4.11
29,32,La Massa do Chef #32,pizza,4.3
29,52,Confeitaria Gourmet #52,doces,4.12
29,106,Burger Express #106,burguer,2.81
29,113,Pasta do Chef #113,italiana,2.84
29,119,Cantina do Chef #119,italiana,3.62
29,116,Sabor da Vila #116,brasileira,2.69
29,2,Feijão 360 #2,brasileira,4.8
29,7,Leve do Chef #7,saudavel,3.4
29,21,Confeitaria no Prato #21,doces,3.3
29,45,Feijão 360 #45,brasileira,2.96
29,103,Smash Gourmet #103,burguer,2.42
29,108,Feijão do Chef #108,brasileira,3.25
29,24,Pasta 360 #24,italiana,3.82
29,79,México Express #79,mexicana,3.64
29,111,Cantina no Prato #111,italiana,3.54
29,57,Itália Express #57,italiana,3.53
29,13,Japão no Prato #13,japonesa,3.12
29,57,Itália Express #57,italiana,3.64
29,48,Tacos da Vila #48,mexicana,4.37
29,74,Burger Gourmet #74,burguer,3.75
29,54,Feijão do Chef #54,brasileira,4.56
29,2,Feijão 360 #2,brasileira,3.89
30,69,Feijão Express #69,brasileira,2.29
30,44,Cantina Gourmet #44,italiana,3.81
30,37,Sabor Zen #37,brasileira,2.79
30,44,Cantina Gourmet #44,italiana,3.54
30,82,Brasil da Vila #82,brasileira,3.76
30,25,Feijão do Chef #25,brasileira,3.53
30,111,Cantina no Prato #111,italiana,2.78
30,59,Sushi Gourmet #59,japonesa,5.0
30,42,Nacho 360 #42,mexicana,3.95
30,99,Confeitaria Express #99,doces,4.85
30,2,Feijão 360 #2,brasileira,3.42
30,54,Feijão do Chef #54,brasileira,4.08
30,46,Brasil Express #46,brasileira,3.5
30,44,Cantina Gourmet #44,italiana,3.14
30,44,Cantina Gourmet #44,italiana,4.06
30,4,Tacos 360 #4,mexicana,2.77
30,22,Natural Express #22,saudavel,3.52
30,19,Itália Express #19,italiana,3.14
30,119,Cantina do Chef #119,italiana,3.96
30,3,Verde Express #3,saudavel,3.96
30,23,Hambúrguer Gourmet #23,burguer,3.22
30,117,Pizza da Vila #117,pizza,3.69
30,81,Tacos Express #81,mexicana,3.03
30,56,Brasil da Vila #56,brasileira,2.27
30,10,Smash Gourmet #10,burguer,4.41
30,85,Nacho 360 #85,mexicana,3.77
31,28,Hambúrguer Zen #28,burguer,3.12
31,108,Feijão do Chef #108,brasileira,3.15
31,41,Sushi Gourmet #41,japonesa,3.42
31,2,Feijão 360 #2,brasileira,3.58
31,104,Feijão Express #104,brasileira,3.62
31,114,Açúcar no Prato #114,doces,5.0
31,83,Natural 360 #83,saudavel,3.63
31,32,La Massa do Chef #32,pizza,1.92
31,34,Burger Gourmet #34,burguer,3.09
31,59,Sushi Gourmet #59,japonesa,1.76
31,108,Feijão do Chef #108,brasileira,3.4
31,21,Confeitaria no Prato #21,doces,1.81
31,103,Smash Gourmet #103,burguer,2.85
31,38,La Massa no Prato #38,pizza,2.26
31,102,Burger Zen #102,burguer,3.76
31,111,Cantina no Prato #111,italiana,3.4
31,54,Feijão do Chef #54,brasileira,4.16
31,46,Brasil Express #46,brasileira,3.44
31,101,Tacos Express #101,mexicana,2.7
31,66,Hambúrguer do Chef #66,burguer,3.45
31,87,Doçura Gourmet #87,doces,4.67
31,80,Brasil Gourmet #80,brasileira,3.55
31,22,Natural Express #22,saudavel,2.86
31,104,Feijão Express #104,brasileira,2.56
31,26,Confeitaria Express #26,doces,2.49
31,112,México Express #112,mexicana,3.82
31,34,Burger Gourmet #34,burguer,4.22
31,94,Confeitaria da Vila #94,doces,3.59
31,37,Sabor Zen #37,brasileira,3.98
31,41,Sushi Gourmet #41,japonesa,3.97
31,41,Sushi Gourmet #41,japonesa,3.83
31,96,Doçura do Chef #96,doces,2.8
31,72,Smash do Chef #72,burguer,3.52
31,108,Feijão do Chef #108,brasileira,3.03
31,40,Temaki no Prato #40,japonesa,3.13
31,88,Pizza no Prato #88,pizza,3.77
31,97,Burger Express #97,burguer,4.27
31,22,Natural Express #22,saudavel,2.25
31,50,Doçura Zen #50,doces,3.73
31,61,Temaki Gourmet #61,japonesa,4.26
31,46,Brasil Express #46,brasileira,4.05
31,41,Sushi Gourmet #41,japonesa,4.06
31,88,Pizza no Prato #88,pizza,3.95
31,29,Cantina no Prato #29,italiana,4.42
31,90,Burger da Vila #90,burguer,2.45
31,112,México Express #112,mexicana,2.53
31,73,Rodízio Gourmet #73,pizza,3.23
31,78,Feijão Zen #78,brasileira,1.68
31,9,Tacos da Vila #9,mexicana,4.11
31,106,Burger Express #106,burguer,4.24
31,37,Sabor Zen #37,brasileira,3.12
31,79,México Express #79,mexicana,3.13
31,118,Confeitaria no Prato #118,doces,3.16
31,76,Hambúrguer da Vila #76,burguer,3.26
31,93,Hambúrguer do Chef #93,burguer,3.28
32,75,Verde Gourmet #75,saudavel,3.84
32,108,Feijão do Chef #108,brasileira,4.89
32,46,Brasil Express #46,brasileira,5.0
32,82,Brasil da Vila #82,brasileira,3.54
32,32,La Massa do Chef #32,pizza,3.4
32,72,Smash do Chef #72,burguer,3.31
32,100,Verde do Chef #100,saudavel,4.28
32,106,Burger Express #106,burguer,3.98
32,14,Japão do Chef #14,japonesa,2.56
32,46,Brasil Express #46,brasileira,3.28
32,82,Brasil da Vila #82,brasileira,4.61
32,4,Tacos 360 #4,mexicana,3.11
32,88,Pizza no Prato #88,pizza,3.14
32,65,México do Chef #65,mexicana,3.89
32,38,La Massa no Prato #38,pizza,2.89
32,102,Burger Zen #102,burguer,4.6
32,38,La Massa no Prato #38,pizza,3.73
32,119,Cantina do Chef #119,italiana,2.98
32,102,Burger Zen #102,burguer,3.11
32,90,Burger da Vila #90,burguer,3.65
32,8,Leve no Prato #8,saudavel,3.23
32,109,Açúcar Zen #109,doces,1.85
32,100,Verde do Chef #100,saudavel,2.89
32,31,Leve do Chef #31,saudavel,3.24
32,50,Doçura Zen #50,doces,3.81
32,35,Açúcar Gourmet #35,doces,4.05
32,119,Cantina do Chef #119,italiana,4.97
32,105,Burger Zen #105,burguer,3.09
32,112,México Express #112,mexicana,3.08
32,100,Verde do Chef #100,saudavel,3.55
32,57,Itália Express #57,italiana,2.26
32,29,Cantina no Prato #29,italiana,3.68
32,29,Cantina no Prato #29,italiana,3.55
32,22,Natural Express #22,saudavel,3.6
32,70,Açúcar Gourmet #70,doces,3.65
32,111,Cantina no Prato #111,italiana,3.82
32,119,Cantina do Chef #119,italiana,3.6
32,38,La Massa no Prato #38,pizza,3.26
33,50,Doçura Zen #50,doces,1.57
33,14,Japão do Chef #14,japonesa,1.97
33,4,Tacos 360 #4,mexicana,2.98
33,83,Natural 360 #83,saudavel,3.88
33,78,Feijão Zen #78,brasileira,3.51
33,90,Burger da Vila #90,burguer,3.32
33,83,Natural 360 #83,saudavel,3.21
33,15,Cantina 360 #15,italiana,3.01
33,38,La Massa no Prato #38,pizza,2.93
33,18,Cantina do Chef #18,italiana,3.81
33,104,Feijão Express #104,brasileira,2.89
33,96,Doçura do Chef #96,doces,3.67
33,28,Hambúrguer Zen #28,burguer,3.14
33,44,Cantina Gourmet #44,italiana,3.4
33,116,Sabor da Vila #116,brasileira,3.12
33,76,Hambúrguer da Vila #76,burguer,2.06
33,101,Tacos Express #101,mexicana,2.95
33,35,Açúcar Gourmet #35,doces,3.21
33,29,Cantina no Prato #29,italiana,2.01
33,100,Verde do Chef #100,saudavel,3.65
33,88,Pizza no Prato #88,pizza,4.3
33,87,Doçura Gourmet #87,doces,3.53
33,71,Burger do Chef #71,burguer,2.57
33,72,Smash do Chef #72,burguer,3.21
33,94,Confeitaria da Vila #94,doces,2.84
33,35,Açúcar Gourmet #35,doces,3.55
33,46,Brasil Express #46,brasileira,4.57
33,107,Confeitaria do Chef #107,doces,3.96
33,41,Sushi Gourmet #41,japonesa,3.56
33,69,Feijão Express #69,brasileira,3.01
33,89,Sabor da Vila #89,brasileira,3.62
33,120,Verde Express #120,saudavel,2.03
33,54,Feijão do Chef #54,brasileira,3.74
33,54,Feijão do Chef #54,brasileira,4.33
33,104,Feijão Express #104,brasileira,4.05
33,101,Tacos Express #101,mexicana,3.87
33,94,Confeitaria da Vila #94,doces,3.43
33,57,Itália Express #57,italiana,3.29
33,42,Nacho 360 #42,mexicana,3.29
33,78,Feijão Zen #78,brasileira,2.5
33,107,Confeitaria do Chef #107,doces,2.69
33,108,Feijão do Chef #108,brasileira,3.65
33,14,Japão do Chef #14,japonesa,3.01
33,54,Feijão do Chef #54,brasileira,2.64
33,58,Rodízio no Prato #58,pizza,3.46
33,118,Confeitaria no Prato #118,doces,3.57
33,86,Temaki Zen #86,japonesa,2.79
33,52,Confeitaria Gourmet #52,doces,4.94
33,4,Tacos 360 #4,mexicana,2.71
33,73,Rodízio Gourmet #73,pizza,3.09
33,13,Japão no Prato #13,japonesa,2.81
33,104,Feijão Express #104,brasileira,3.48
33,97,Burger Express #97,burguer,2.64
34,115,Nacho no Prato #115,mexicana,2.16
34,14,Japão do Chef #14,japonesa,3.2
34,57,Itália Express #57,italiana,4.4
34,113,Pasta do Chef #113,italiana,2.92
34,32,La Massa do Chef #32,pizza,2.83
34,4,Tacos 360 #4,mexicana,2.96
34,101,Tacos Express #101,mexicana,2.75
34,76,Hambúrguer da Vila #76,burguer,2.8
34,64,La Massa da Vila #64,pizza,1.86
34,4,Tacos 360 #4,mexicana,4.27
34,83,Natural 360 #83,saudavel,4.75
34,24,Pasta 360 #24,italiana,3.61
34,112,México Express #112,mexicana,3.66
34,88,Pizza no Prato #88,pizza,3.53
34,90,Burger da Vila #90,burguer,2.22
34,32,La Massa do Chef #32,pizza,3.94
34,107,Confeitaria do Chef #107,doces,4.37
34,69,Feijão Express #69,brasileira,2.82
34,105,Burger Zen #105,burguer,3.71
34,35,Açúcar Gourmet #35,doces,3.53
35,5,Sushi no Prato #5,japonesa,3.77
35,57,Itália Express #57,italiana,4.44
35,103,Smash Gourmet #103,burguer,2.57
35,41,Sushi Gourmet #41,japonesa,2.19
35,49,Açúcar Zen #49,doces,2.93
35,110,México da Vila #110,mexicana,2.32
35,104,Feijão Express #104,brasileira,2.79
35,84,Cantina Zen #84,italiana,2.03
35,35,Açúcar Gourmet #35,doces,3.27
35,15,Cantina 360 #15,italiana,2.84
35,2,Feijão 360 #2,brasileira,4.02
35,14,Japão do Chef #14,japonesa,2.59
35,38,La Massa no Prato #38,pizza,2.19
35,71,Burger do Chef #71,burguer,3.07
35,8,Leve no Prato #8,saudavel,2.79
35,19,Itália Express #19,italiana,3.63
35,24,Pasta 360 #24,italiana,2.52
35,81,Tacos Express #81,mexicana,1.88
35,79,México Express #79,mexicana,2.19
35,71,Burger do Chef #71,burguer,2.79
35,34,Burger Gourmet #34,burguer,3.22
35,48,Tacos da Vila #48,mexicana,3.58
35,13,Japão no Prato #13,japonesa,2.78
35,31,Leve do Chef #31,saudavel,2.75
35,108,Feijão do Chef #108,brasileira,4.76
35,118,Confeitaria no Prato #118,doces,3.8
35,82,Brasil da Vila #82,brasileira,4.33
35,111,Cantina no Prato #111,italiana,3.66
35,82,Brasil da Vila #82,brasileira,3.91
35,4,Tacos 360 #4,mexicana,2.83
35,120,Verde Express #120,saudavel,3.35
35,13,Japão no Prato #13,japonesa,2.52
35,87,Doçura Gourmet #87,doces,2.36
35,34,Burger Gourmet #34,burguer,2.29
36,24,Pasta 360 #24,italiana,3.88
36,106,Burger Express #106,burguer,3.94
36,63,Leve do Chef #63,saudavel,4.24
36,34,Burger Gourmet #34,burguer,2.69
36,88,Pizza no Prato #88,pizza,3.48
36,108,Feijão do Chef #108,brasileira,1.95
36,81,Tacos Express #81,mexicana,3.77
36,45,Feijão 360 #45,brasileira,4.22
36,61,Temaki Gourmet #61,japonesa,1.88
36,97,Burger Express #97,burguer,2.22
36,9,Tacos da Vila #9,mexicana,3.14
36,29,Cantina no Prato #29,italiana,3.57
36,57,Itália Express #57,italiana,2.84
36,77,Feijão do Chef #77,brasileira,2.62
36,44,Cantina Gourmet #44,italiana,2.66
36,39,Rodízio do Chef #39,pizza,3.28
36,6,Pasta do Chef #6,italiana,3.47
36,4,Tacos 360 #4,mexicana,3.33
36,37,Sabor Zen #37,brasileira,3.25
36,66,Hambúrguer do Chef #66,burguer,1.79
36,72,Smash do Chef #72,burguer,3.94
36,63,Leve do Chef #63,saudavel,3.58
36,52,Confeitaria Gourmet #52,doces,3.05
36,34,Burger Gourmet #34,burguer,3.58
36,50,Doçura Zen #50,doces,2.71
36,19,Itália Express #19,italiana,2.89
36,15,Cantina 360 #15,italiana,3.11
36,39,Rodízio do Chef #39,pizza,2.84
36,120,Verde Express #120,saudavel,2.1
36,43,Burger Zen #43,burguer,1.89
36,112,México Express #112,mexicana,3.72
36,50,Doçura Zen #50,doces,3.28
36,54,Feijão do Chef #54,brasileira,3.83
36,101,Tacos Express #101,mexicana,2.76
36,13,Japão no Prato #13,japonesa,3.03
36,24,Pasta 360 #24,italiana,3.31
36,117,Pizza da Vila #117,pizza,2.89
36,64,La Massa da Vila #64,pizza,3.64
36,6,Pasta do Chef #6,italiana,3.27
36,7,Leve do Chef #7,saudavel,4.61
36,109,Açúcar Zen #109,doces,3.71
36,107,Confeitaria do Chef #107,doces,3.96
36,57,Itália Express #57,italiana,3.99
36,23,Hambúrguer Gourmet #23,burguer,2.84
36,103,Smash Gourmet #103,burguer,3.17
36,42,Nacho 360 #42,mexicana,2.46
36,53,Temaki Express #53,japonesa,2.32
36,87,Doçura Gourmet #87,doces,2.92
36,46,Brasil Express #46,brasileira,2.95
36,81,Tacos Express #81,mexicana,3.52
36,108,Feijão do Chef #108,brasileira,3.86
36,101,Tacos Express #101,mexicana,2.66
36,48,Tacos da Vila #48,mexicana,3.24
36,38,La Massa no Prato #38,pizza,3.19
36,37,Sabor Zen #37,brasileira,2.32
36,45,Feijão 360 #45,brasileira,2.7
36,63,Leve do Chef #63,saudavel,4.23
36,53,Temaki Express #53,japonesa,3.4
36,18,Cantina do Chef #18,italiana,1.92
36,23,Hambúrguer Gourmet #23,burguer,3.7
36,45,Feijão 360 #45,brasileira,2.21
36,72,Smash do Chef #72,burguer,3.05
36,75,Verde Gourmet #75,saudavel,3.48
36,61,Temaki Gourmet #61,japonesa,3.42
37,59,Sushi Gourmet #59,japonesa,3.13
37,104,Feijão Express #104,brasileira,3.24
37,24,Pasta 360 #24,italiana,2.77
37,23,Hambúrguer Gourmet #23,burguer,3.13
37,83,Natural 360 #83,saudavel,2.8
37,107,Confeitaria do Chef #107,doces,2.83
37,108,Feijão do Chef #108,brasileira,3.33
37,82,Brasil da Vila #82,brasileira,2.56
37,65,México do Chef #65,mexicana,2.22
37,43,Burger Zen #43,burguer,3.09
37,118,Confeitaria no Prato #118,doces,2.93
37,41,Sushi Gourmet #41,japonesa,3.6
37,95,Açúcar do Chef #95,doces,3.42
37,67,Sabor 360 #67,brasileira,2.36
37,78,Feijão Zen #78,brasileira,3.21
37,50,Doçura Zen #50,doces,4.04
37,116,Sabor da Vila #116,brasileira,3.21
37,74,Burger Gourmet #74,burguer,4.37
37,113,Pasta do Chef #113,italiana,3.16
37,2,Feijão 360 #2,brasileira,2.82
37,74,Burger Gourmet #74,burguer,3.63
37,92,Feijão no Prato #92,brasileira,2.92
37,95,Açúcar do Chef #95,doces,3.8
37,109,Açúcar Zen #109,doces,3.41
37,2,Feijão 360 #2,brasileira,3.19
37,1,México da Vila #1,mexicana,4.22
37,60,Leve do Chef #60,saudavel,2.8
38,103,Smash Gourmet #103,burguer,3.57
38,117,Pizza da Vila #117,pizza,2.41
38,49,Açúcar Zen #49,doces,3.89
38,41,Sushi Gourmet #41,japonesa,3.47
38,4,Tacos 360 #4,mexicana,4.14
38,21,Confeitaria no Prato #21,doces,3.48
38,72,Smash do Chef #72,burguer,3.54
38,23,Hambúrguer Gourmet #23,burguer,4.45
38,94,Confeitaria da Vila #94,doces,3.19
38,5,Sushi no Prato #5,japonesa,2.93
38,35,Açúcar Gourmet #35,doces,1.81
38,88,Pizza no Prato #88,pizza,1.81
38,34,Burger Gourmet #34,burguer,3.69
38,94,Confeitaria da Vila #94,doces,2.93
38,120,Verde Express #120,saudavel,2.73
38,101,Tacos Express #101,mexicana,3.06
38,44,Cantina Gourmet #44,italiana,3.95
38,109,Açúcar Zen #109,doces,2.38
38,7,Leve do Chef #7,saudavel,4.57
38,93,Hambúrguer do Chef #93,burguer,4.6
38,3,Verde Express #3,saudavel,2.64
38,24,Pasta 360 #24,italiana,4.27
38,119,Cantina do Chef #119,italiana,3.89
